Hour,Temperature,Humidity,Wind_speed,Visibility,Dew_point,Solar_radiation,Rainfall,Day_of_week,Month,Is_holiday,Bike_rentals,High_demand
6,25.302834540318422,67,2.4152762760188624,2613.5172985244362,-12.748559727608797,42.235980590055924,0.08785911728502717,1,7,0,1457,1
7,17.387891590265134,54,1.0577468312433034,1209.6980295954154,24.350222234507708,98.26099859267971,0.20006914500185288,2,8,0,1895,1
8,12.40957854179297,57,1.404930066368124,2622.282580177628,16.963665961943654,241.25237342739982,0.6458759121757707,3,9,0,1468,1
9,13.036501509150217,50,0.014760422882694028,3000.0,2.722995965970569,32.0192317233701,1.0600605088578825,4,10,0,1713,1
10,14.28398740585936,97,2.3534943766060223,1339.5608223113413,-10.776712213150544,70.34333391076841,0.1576708498081232,5,11,0,1396,0
11,14.627777634901584,43,2.1655330704036055,2385.700897451883,7.304226946443913,318.6666507080385,0.20484122885257122,6,12,0,1461,1
12,22.2762954363698,68,0.07831525512523473,2000.5549723436466,-6.551404376590055,18.922067301823937,0.2287170130692344,0,1,0,1563,1
13,15.519458858072994,51,0.9185234054202026,1227.7830758758778,8.558828300459904,127.17661298298995,0.27272883767693684,1,2,0,1823,1
14,22.326400772155793,74,7.729500440141046,2246.441985925935,8.292525753314255,95.31648218303374,0.2568992281038021,2,3,0,1621,1
15,14.192834198914177,98,1.0919958359123716,2416.801602418674,-2.5312253520161985,113.84195829852692,0.5027733116543054,3,4,1,1087,0
16,15.786351903160906,77,1.3940911594338155,1699.4367236655767,13.967736188915021,43.266103352457925,1.0607087430898452,4,5,0,1925,1
17,-4.982006845321077,22,4.814339778304967,2582.9582601276115,11.444597622449388,37.67018263116883,0.5763099843077151,5,6,0,1498,1
18,24.163276747024817,99,2.526468332323109,1166.6182966054012,12.806586698308507,115.26768001385635,1.4959927551150831,6,7,0,2122,1
19,18.464884758979927,88,1.7448832766855982,1252.621926775178,5.070861629351163,24.27638837354052,1.2703566036487552,0,8,0,2105,1
20,24.98010109859652,29,3.197042249393556,2068.298697794376,-6.324192535309653,54.41320850586088,0.13527796161606065,1,9,0,1502,1
21,-10.0,44,3.995594323932003,2012.6926389861358,12.822978177689102,20.8470043299727,0.05007469331063509,2,10,0,1411,0
22,35.883747047807276,87,1.2208797017852966,1641.7132557879474,2.8370288069136707,0.8339518442922526,2.1032553653151265,3,11,0,1265,0
23,13.604103718448263,80,1.2891268941796725,2404.797217985943,-6.118241145541353,350.8471728796667,0.0831980024945214,4,12,0,824,0
0,26.081828167375164,48,0.9756866227276091,2265.447157107975,15.816314927794608,56.51110720378949,0.16056693085172183,5,1,0,1273,0
1,4.600940728744691,38,6.804764567870974,2429.069535467008,21.795260164020075,348.5110036575465,0.02238189181021506,6,2,1,1069,0
2,21.127739050625696,62,2.3891426361759636,1938.4317823238662,4.670014968166376,15.119914628674525,0.9897660415435277,0,3,1,1909,1
3,4.465844368263438,85,0.17378218562937103,2301.2901339891705,22.272969236826334,88.51961664564554,0.8731607543768521,1,4,0,907,0
4,8.762310393041949,93,3.9749593524651803,1777.1748484850027,5.730517828890797,22.436183410846922,4.335422968502767,2,5,1,1016,0
5,34.14031353866786,80,1.3100077137656883,3000.0,1.9563527666691907,156.1000796118132,2.1797693764776755,3,6,0,1237,0
6,13.093175992366534,62,0.14246340822651993,1593.7271149390072,-0.04366763348382019,153.1102763783754,0.5290628786147126,4,7,0,1210,0
7,17.174328731797228,44,1.595759143339993,3000.0,18.096659263941937,11.946749623307829,0.4645558408884632,5,8,0,2268,1
8,23.700677306887542,39,1.0796998289184865,2017.4439735447042,-1.2411510511021744,243.11511519036776,0.3521879317654007,6,9,0,1805,1
9,19.956818879726047,67,4.2033645648792355,1312.2445552156287,10.8821544797999,21.645304177524103,0.16535461689442305,0,10,1,2438,1
10,16.504189051435766,43,0.45629862755108447,2684.0396752443003,0.5266893195263336,94.92720388015712,0.14859706245032814,1,11,0,1827,1
11,18.649610024662255,30,3.5027474410482884,2062.9506941974796,1.3175458994050953,424.28645304407206,0.1418904702953509,2,12,0,1988,1
12,39.03415585238275,74,1.6314826524708477,2425.562049190119,13.241997551756535,214.04367776793157,0.12116785955003072,3,1,0,1395,0
13,14.423812029664147,47,0.11231611788152783,2611.9279592712965,1.959705229685171,313.6465043937082,0.2751108127738386,4,2,1,1215,0
14,17.010990467149675,88,7.140082045423928,2168.9777770725127,1.7616369646376544,41.94607485997025,0.36624722714127317,5,3,0,1453,1
15,25.506543960076122,82,1.4374028293021897,1703.8795775935928,14.062437577398457,11.157494329768543,3.2591503400877024,6,4,1,1006,0
16,26.05525932957984,78,0.6874521563101749,2487.856688834625,17.779178345772984,20.86822139434776,0.8638720421110806,0,5,0,1516,1
17,26.870303055603802,24,1.2675194643548529,2000.3777537272979,10.157518426273867,69.41374608789141,4.389718099360384,1,6,0,1765,1
18,21.387302220291847,70,3.9018543960944574,2342.9289093042094,-0.2381582049915938,157.61466586066612,0.46595893657558896,2,7,0,1985,1
19,3.5699508726951645,40,0.7274081075142634,923.1347131042694,0.9151320056193644,16.269970369982904,0.6118006449431763,3,8,0,1027,0
20,31.33431532301096,31,0.4280613908200791,2223.490858504926,5.6393221099203,107.80203619529141,0.3924185742027585,4,9,0,1167,0
21,3.53654606981312,69,0.2763902089550304,1680.707087427485,7.56744049540526,39.09375519788158,0.2019786793738395,5,10,0,1153,0
22,18.02635465239033,23,0.7072432156353936,2826.6548185892652,-2.902927281118175,41.733842639117924,0.15450956996112783,6,11,0,1673,1
23,7.457241499806421,61,3.028692667952104,2311.5436739445477,10.78430351663891,108.44660112169284,2.9018630916309913,0,12,0,1241,0
0,14.358616534070075,57,1.2759032077210986,2119.928872924648,5.684106637116792,62.92327657610135,4.328348004169339,1,1,0,1266,0
1,18.287624103034805,44,0.5161989130096801,2243.154996675111,-8.725666549105036,167.14904223983706,0.04594917493793088,2,2,0,1919,1
2,18.21357215450273,33,0.3634874466071704,1500.779573561641,-2.431411859685843,16.950623651488023,0.16292592375784096,3,3,0,1799,1
3,19.219207542352848,94,0.8091194656992609,2811.628345264027,0.9669706107866904,156.04014441573415,0.550821730781181,4,4,0,1351,0
4,31.13711269058647,51,5.624302117115613,2995.6852092084523,4.41713848927156,6.639116748875617,0.20620467301855652,5,5,0,1155,0
5,19.535343015139798,30,0.840223839512816,2196.456755274108,20.114230364031968,21.57383876499553,0.45236867298805383,6,6,0,2169,1
6,12.558433647093512,80,8.86648423548463,2795.2017842868195,6.905370449117026,106.75489329219307,0.1382239280643395,0,7,0,1298,0
7,24.64087168288357,37,1.3280719307871494,1715.425900663733,-1.7261751191890005,193.05089542375808,0.6097472041576711,1,8,0,2172,1
8,26.894704889246405,46,0.39486369266729987,1601.4432168875096,6.765046434457306,29.126130726311416,0.3170348354599821,2,9,0,1678,1
9,2.7239218486300754,74,4.4353869384035365,2020.4623743644615,2.1832980203689525,39.6294693928151,0.4337180744717512,3,10,1,1690,1
10,20.97400069849858,73,1.2336889089268963,2217.4705191839494,7.598065916268334,77.02890543446698,0.0990611224111169,4,11,0,1242,0
11,22.011727423108983,94,2.473483398878105,1803.0066593784397,9.64454149628492,23.77152122757068,0.5588401775416914,5,12,1,1653,1
12,12.02436496640008,40,8.234602100224643,2268.884095184242,14.673845177791504,166.68353867805882,4.089811509740919,6,1,0,1092,0
13,28.757068133116196,63,0.10295578141717246,2153.194741036707,4.805708034639793,148.56138053198637,0.3987373605614964,0,2,0,1465,1
14,13.499444129674732,24,0.20338906449370395,1500.8466123544727,18.111684220798665,15.699505184744792,2.090941613488299,1,3,0,1161,0
15,16.25576453471542,60,2.5491964544197456,2259.3965087258607,12.264181300289529,62.33035038348176,1.852778696742071,2,4,0,1337,0
16,13.269281757161304,78,0.6620840232600429,2431.7641212607605,-0.6595163584975028,149.08896880742626,3.0377720571369937,3,5,0,1219,0
17,15.155790475814676,73,0.40742070251068796,2085.7346587951956,22.678845325987712,41.14774426786815,1.561169371272462,4,6,0,1913,1
18,4.037249131047982,93,0.08031501364000024,2576.324051630846,7.615956106160781,100.26845433722463,1.0776245611125381,5,7,0,1350,0
19,0.5994911740570572,41,0.044177770037457244,1391.298103251524,-1.6809960317778812,5.151765793156056,1.9420088785092784,6,8,0,1388,0
20,30.94505063224972,84,2.9787425556384566,2233.975211065926,18.223304409843372,93.82520267673875,0.0786587365157052,0,9,0,1328,0
21,6.530386516816723,83,0.28874197841340865,1414.8596468016126,21.622220681587557,16.564496339629624,0.6214418844626548,1,10,0,1447,1
22,5.086076505436928,90,1.26117353907741,1442.9593208834563,4.735797890243515,177.53940666289617,4.53343002915329,2,11,0,1175,0
23,-6.533901136037148,23,1.8622850271282125,1684.534583131105,0.9707979169952292,43.92020478545649,1.4679390068217808,3,12,0,1299,0
0,8.610382523104978,84,1.1184630255481236,1528.9699082128775,3.6210003403707045,33.066454179600164,3.2721547218189255,4,1,0,1211,0
1,1.7691020659250167,34,0.054961629320610446,1726.0020906294312,10.717853820141599,183.8153060755575,1.5124670946774637,5,2,0,1192,0
2,31.420151601363692,95,3.060343343847066,1892.9248446444055,15.222853240244111,5.144490911396676,2.078497726750456,6,3,0,1295,0
3,25.098170893426342,41,0.02113775780329084,2418.5772431656924,9.563898646908587,50.518953528419885,1.2259786066617127,0,4,0,703,0
4,8.118496548222762,66,2.8700441672485537,1839.4204806471487,5.813785667774158,46.2041079572718,1.4292102313404678,1,5,0,1197,0
5,37.52435805344309,65,4.475552475327412,1207.1871466152038,16.98409416243542,33.519357840254294,0.7406120439914449,2,6,0,980,0
6,24.81765486991594,33,1.134227377846188,2570.0339232475803,2.4973082155878226,242.7630672209012,2.5801544822825138,3,7,0,1880,1
7,11.751686164913774,69,1.5337703264500329,1581.4549331924802,13.247354706935257,139.00148476214866,1.7431916762004622,4,8,0,1534,1
8,-9.994057148735731,39,1.2962841226884407,1970.6397864476855,2.695497613189771,6.605771633517985,1.8571621438988073,5,9,0,1570,1
9,37.90942572590742,69,0.9859996322453437,2223.268253470356,8.448183664087145,125.41700309659791,1.1178229401634838,6,10,0,1287,0
10,1.1042753323640397,52,4.368262971026606,2099.8052092013913,4.091499481676388,74.92925073128148,0.36323922330882397,0,11,0,1413,0
11,-1.4539874695689186,78,4.4873782473675154,2547.089773760738,4.553182538777513,231.13019183839282,0.036280028413836325,1,12,1,1349,0
12,25.225704320096405,62,0.8183932169327452,2239.5015716963794,1.9809078603023207,37.53418302833679,2.7434980592211335,2,1,0,1251,0
13,39.39752406339273,98,1.9093862807365065,1569.345210151446,15.758832249445556,85.36962858115054,0.8821800450153783,3,2,0,1026,0
14,28.84272818510518,31,5.232060733810963,3000.0,-0.8634083048682806,69.4658872071993,0.35402555830255883,4,3,0,1064,0
15,20.639091200523595,59,6.5434195024900585,2097.1667316691164,-0.9218580203896671,67.24839555031066,0.16150192664117086,5,4,0,1760,1
16,20.94754341665286,39,1.4224554678758092,1926.329886689247,21.967948526760875,60.89998000105017,1.7691558595290806,6,5,0,1527,1
17,23.534155587803077,57,1.2059724899914948,2481.9627115277854,12.822780517234651,23.020527108391214,1.8110658097140915,0,6,0,2157,1
18,22.58928589786765,22,0.6533845183763852,2124.7254729650363,-14.08090958954429,140.93989175580012,1.684743352738806,1,7,0,1638,1
19,17.811914239693756,47,6.382126081885484,2199.6140964696633,0.47793008631677125,60.02691063632848,1.0358704517580273,2,8,0,1993,1
20,16.042011039518762,75,0.3082014059222692,3000.0,-9.495914700496433,318.24540974012416,0.45573059548909467,3,9,0,2075,1
21,14.374068721004775,32,1.7341897573853986,1862.4392858724766,-2.605525547322041,30.21981591427761,0.36250660762661224,4,10,0,1295,0
22,7.4603541113332374,96,0.6641047861241048,1841.119552991302,-15.0,114.80457545368961,0.008591572203292052,5,11,0,1251,0
23,12.19324923133226,85,0.6542552803304643,2058.289256006232,3.904083378448461,282.5434035360031,1.7934061764359033,6,12,0,1563,1
0,-1.9295681419538546,56,1.0382821610086899,2535.757967790519,-4.135534553290492,108.90332832311347,0.09149344007399243,0,1,0,755,0
1,14.0166037320525,68,13.439128323047543,1246.7329849048006,5.4792420543715075,205.00606785104094,0.996294893317686,1,2,0,1019,0
2,5.114088928490826,85,0.11306939597246707,1017.2220542617474,-8.000970071060198,175.72476703816955,0.7013304661745206,2,3,0,1108,0
3,3.96410682784229,55,1.728069438563821,1706.4423646899263,5.66329482537632,44.64710499972679,0.7480033595978653,3,4,0,1366,0
4,16.798941511534785,73,0.17236269701234794,1183.0385204703564,1.6806697750373818,91.6600629736279,2.6133699283900715,4,5,0,1808,1
5,28.920022863445993,45,0.3357034944912859,1787.584326237181,17.015623721508767,16.99124766621335,0.032125555144574984,5,6,1,1043,0
6,24.18316606002313,94,1.1580766770690523,2251.249848064645,16.290854893964998,76.68494439074458,1.4845346177764402,6,7,0,1877,1
7,-0.7050060362317705,91,1.4285787452385,1554.6255682238682,11.282764824082264,26.19129296929935,0.05345605079405185,0,8,1,1533,1
8,5.103718634296625,59,0.5989490845315081,1286.5867116093289,2.387089754710299,136.15502960091078,0.03890051459510386,1,9,0,1854,1
9,24.407711879882157,62,0.7609318095535617,2034.668580857674,20.883043162082345,75.09000762525424,0.5617991414654198,2,10,0,1896,1
10,5.175126064616904,41,0.1819665532947585,2431.271742307585,-7.424282222718565,52.971518450815736,0.06515222871671376,3,11,0,1197,0
11,12.753668500029754,39,0.7225704925510391,1152.5132807416937,-6.228469036509301,31.306428752483296,1.5565796119490216,4,12,0,1066,0
12,20.50052099024552,27,6.795911645225018,2410.116199152992,4.329735200887483,664.4223881484721,0.7540934280951036,5,1,0,1912,1
13,5.316555451363648,48,5.790231726990648,2408.653101869163,23.032304871368954,7.441165613711664,0.029468752435717546,6,2,0,1118,0
14,16.053755061459597,59,0.815570465444863,2477.042551078314,3.3812887450392997,4.453793233632601,0.041343678992605576,0,3,0,1715,1
15,1.6597450508179552,49,1.6919158862557113,2609.240107435843,3.5340380543257446,24.495137329986175,0.9484744402486142,1,4,0,1299,0
16,8.986323560487863,74,4.806920059195192,3000.0,-6.535282848894473,354.296114901239,1.6404736657719323,2,5,0,1289,0
17,18.19781934142537,35,0.012406043323879326,1821.9539756904724,12.567436682163027,387.4638993361972,0.5758967867761036,3,6,1,2278,1
18,-0.9299373353166924,65,3.3286708657337143,2054.785790038929,12.62541003463483,106.40014194567964,0.8087391293564423,4,7,0,1638,1
19,19.40474737960399,81,5.927287436565269,1791.7807833759873,11.31260161119928,212.11528248867938,1.6085855460510672,5,8,0,1986,1
20,14.803622010733188,26,0.19153718525268368,2000.9884223779054,-0.03376538277889907,24.074979924046115,0.9429072649954745,6,9,0,1121,0
21,20.524899544171475,99,0.3521566194443919,2766.4366778181557,-0.6536541469840458,357.7055263442471,0.2545829267112432,0,10,0,1725,1
22,17.239141340646615,64,6.475419284563655,1327.4927580346657,-5.344978003239763,15.406634187996174,0.9494650287606471,1,11,0,1734,1
23,28.64140429973844,78,1.5423910457138963,1569.4751639172123,5.670980014087469,10.66115069119228,0.9896129410729596,2,12,0,1156,0
0,16.252245026479073,75,0.02859674141901827,2688.5904682522805,-3.6432586342280135,11.902178424188303,1.324661234861653,3,1,1,1690,1
1,10.705944588747471,67,0.5958204004436515,2510.018253451045,-4.419332041994309,85.12708967568169,0.9698871700328624,4,2,0,892,0
2,16.22297503032284,46,1.1954691911579085,1818.434176591461,1.6104742647145924,151.85666642985473,3.481609397407758,5,3,0,1747,1
3,20.43298029036388,72,2.3612217372879427,2427.2010005603597,1.0867505985262707,45.675920966651404,0.2197596690037053,6,4,0,1753,1
4,15.488600703257044,92,2.6422149364674303,2170.6079212460168,0.6961717694243594,381.1996138797228,3.017787298763264,0,5,0,1831,1
5,15.405916912038824,54,10.7727733369941,2750.137304500494,8.73155677472209,56.99037699104629,0.77292548561597,1,6,0,1704,1
6,7.980083121932447,70,0.6779821707924266,2037.2547969133864,5.632382417202233,16.30467755760269,1.1146079615341316,2,7,0,839,0
7,8.37099082449052,56,1.545333824781773,2512.8160569362913,2.6947517559110588,62.729717264624476,0.10476246946998011,3,8,0,1550,1
8,0.9739472820030652,76,1.524238166788931,3000.0,6.464103426491857,113.64299426873694,0.478965170379643,4,9,0,1575,1
9,32.495767431869396,27,1.040557863116872,2299.049577523733,-2.9322163288370575,178.51361350385295,1.466980243593083,5,10,0,1727,1
10,2.561367646087149,98,0.3706406424155779,2024.6640828974218,5.842228991277423,61.39077923040104,1.2272790133395883,6,11,0,769,0
11,8.070948022040927,39,7.584622611356139,2361.2234926104898,6.20481994275707,90.04341792397513,0.04096720106785121,0,12,0,1230,0
12,7.815927344308026,72,3.8389655117757178,1817.3595708980574,-7.024374874859845,31.107996350635453,0.7909678887991671,1,1,0,1297,0
13,23.949243769444415,31,1.3796375648322021,3000.0,12.965550034962895,103.82225925307085,0.09242037159036676,2,2,0,1594,1
14,12.050503217079722,68,1.8488747652277786,2090.0355188479907,-2.051469641815964,426.66959511564215,5.486197345547158,3,3,0,1071,0
15,27.47742072673734,36,0.5156280045162553,1863.5333398872435,5.72247839365148,5.029755092339253,2.275909944812513,4,4,0,1024,0
16,8.265093757561315,83,1.5695912551202036,1582.1554974899818,14.315293924282162,217.62227050556822,0.021306030477726074,5,5,0,1069,0
17,17.78994162223802,61,2.374691165954207,2548.6100958032193,12.405414061710955,82.61815601845173,1.9565132157357679,6,6,0,1985,1
18,6.646529467402427,48,1.4479016715718456,2433.5937064138693,5.274667108550684,29.048420751750236,2.5186239495090033,0,7,0,1406,0
19,36.45149127773388,38,9.268203510460674,1751.3228142929534,2.1000079769434516,309.8644899057954,0.4362566737509052,1,8,0,1741,1
20,3.124015809704872,30,1.890109229971081,2288.2256725612115,12.580095268604538,66.03979451262222,1.2711874543853345,2,9,0,1037,0
21,18.098207102270276,69,0.927164461547369,1245.7220158935718,10.39755982246896,40.300351781912,0.5835822589905874,3,10,0,1514,1
22,21.337768809320984,90,2.9581533204366126,2092.485287536578,0.05307983964696028,20.027898452192776,1.0648849574393269,4,11,0,2042,1
23,19.137990974514985,77,0.3737739527569037,2226.378176038347,-1.3591491760135233,28.031224348785656,0.4159964752419837,5,12,0,1901,1
0,13.147123411222918,53,0.9706920522860667,2853.6649047796113,-11.578841453567986,178.88579323092105,0.3894331641959143,6,1,0,844,0
1,13.701793002665738,39,0.8522305771075394,1614.5905986356552,6.232254733468699,95.29806743553883,0.5524011814102611,0,2,0,1046,0
2,15.438114719791097,69,1.1305885932602338,1360.823685598838,4.338418039852811,244.46743656181206,0.15731807582865295,1,3,0,1757,1
3,13.529979983715114,29,3.044501506136853,1552.2860195374792,14.089530997140338,26.392446875858983,1.7786791770779737,2,4,0,1226,0
4,24.638791167949098,51,1.3239678067749792,1331.71574984254,7.8724407478429335,12.912804315485968,0.4287816819927125,3,5,0,1402,0
5,37.10523001591351,71,3.1598985191502313,2668.3286788794917,15.673833553381524,0.610613553459307,0.5110749113452995,4,6,1,1443,0
6,9.425082149921664,34,1.718351124987836,2774.3196475120185,-0.5789138233293665,70.89961904481372,2.244831531809671,5,7,0,1325,0
7,1.3019702042092227,22,0.8373117540410482,2160.1082889744143,14.105202647740947,638.1212055582756,0.68641750384244,6,8,0,1697,1
8,14.117179516487452,56,3.321238675458172,2610.647472842574,0.7686689671627587,118.73296361319584,0.7858194433007754,0,9,1,1873,1
9,40.0,59,0.544377881303494,2066.9791902901175,11.220768494338177,36.87397056043062,3.134951233244198,1,10,0,1617,1
10,6.963254320302692,91,0.5081928225902078,1952.444176149617,-6.670067140245548,209.44218525502683,2.177948999008796,2,11,0,1243,0
11,31.391168054440676,59,1.404387652900328,1833.481190473119,6.881082394929508,152.19870178246404,0.1856872651071971,3,12,0,1524,1
12,31.77700814076441,75,0.6045067629872475,1844.8045043112172,-10.87750353156728,1.5535215063830228,0.6409628401162674,4,1,0,1419,0
13,9.464117582920053,42,0.018257147777313115,1226.0992218454844,2.8629001124659625,169.7507015205865,3.550726716372421,5,2,0,937,0
14,20.689830791852753,30,2.089939417631036,2132.1273818036693,8.522831951023308,35.74277375574694,0.46579856012047666,6,3,0,1833,1
15,31.28396623128538,83,1.4311693437344837,1979.833044892978,0.832251590151234,16.213484395466104,0.4645355799392691,0,4,1,1073,0
16,11.208722590125129,27,1.1794411996740766,2372.680362038938,-3.403501030047739,25.661093829234538,0.21695055728636406,1,5,0,1318,0
17,12.964196398976382,75,6.820588139813656,2046.7617482193048,11.76894775436747,63.22022418154233,0.12140308351416113,2,6,0,1712,1
18,9.183190860513562,79,1.693525532311585,1918.6481492154542,4.172297681224612,55.315557250433514,1.3482466077534438,3,7,0,1302,0
19,4.852432693071332,29,3.9818590566610577,1564.4034849961847,1.0834348237546272,34.092435171809775,1.4698084514495027,4,8,0,1547,1
20,8.507224549339929,58,0.3003676674956148,2036.0766184108807,5.335167369234211,18.900583352810425,3.4741863394737185,5,9,0,1169,0
21,2.7605973323774347,47,1.684252672868285,2369.118615408081,26.09335313556471,143.64547801569836,1.4846492994843026,6,10,0,1091,0
22,15.340834682592261,68,4.049598050715416,1428.3305044580698,14.22802279825235,461.6209266540802,0.2788577800067825,0,11,0,1768,1
23,7.300267689413582,55,1.7498454078580858,2043.7368768403696,14.300589345502722,150.41395105939043,0.0409434376113724,1,12,0,1380,0
0,17.337859117907477,32,2.5317969727081224,2116.521475764742,8.484370551938913,35.0887392274604,4.229297607406898,2,1,0,1588,1
1,-0.5589564620362726,55,0.93056898083535,1640.9676081908678,6.331882180617177,28.078453049791058,0.4161985492607394,3,2,0,1248,0
2,18.308802322144572,45,0.19401217156210385,1706.0718475459998,-14.16865830664333,24.547336123212187,0.3739250791606336,4,3,0,1982,1
3,23.33528961608925,23,1.2246106742608784,2115.305424383107,-0.4318427717050568,14.698731831159412,2.3639841181705648,5,4,0,1744,1
4,-4.937356425714555,83,1.0033333599369643,1433.2894908536887,1.1554046943802039,80.14688532128909,0.8797175071145091,6,5,0,1228,0
5,18.74056569847572,57,4.035717504517641,2174.961857624696,-9.999136512380264,92.98836280026426,0.24190746491793455,0,6,0,1522,1
6,27.27668992473292,41,0.5594153780048572,1552.3228131704,-4.259326321723469,122.2485310441111,2.1990925052740247,1,7,0,1283,0
7,2.9035898130879456,21,6.80645252901393,2531.4268465166083,-10.846691767381072,114.01012897555074,5.014772097090512,2,8,0,1540,1
8,31.725723868377035,50,6.346759293384877,3000.0,4.69340931442102,34.5782074788323,0.09066739151077675,3,9,0,1884,1
9,19.19019009366045,30,0.5690584772435664,1569.6215991490901,11.550127766790528,40.09418615248083,1.9823266517266898,4,10,0,2065,1
10,7.949881442415911,65,0.8555808130910317,2267.1039311873374,13.85419614899463,114.41784421929215,0.4951420854119914,5,11,0,844,0
11,14.44230922342294,81,4.518203510760624,1636.6290475589904,8.318275696633929,42.99334935441519,0.7424896348775872,6,12,0,854,0
12,20.583269125217225,88,6.799729793395819,2520.477086898895,-2.707170729588552,23.904835178161477,2.4629413717075206,0,1,0,1798,1
13,15.760053914124114,83,1.1719573707747815,1367.3707954573924,-10.456521268159676,46.894203884705654,3.6260622551686397,1,2,0,1490,1
14,20.38755992446369,29,0.7742596007771472,2240.2933792138565,-9.054949595212015,31.756983853642023,0.3040335798746368,2,3,0,1800,1
15,5.793264069206337,59,1.493492634304409,1563.5055165553235,-5.151860618035988,9.245824378310852,0.23933743095399773,3,4,0,1231,0
16,16.69360824036078,43,2.328025282892511,1896.5077054508156,-2.1108775842853973,177.27742481329264,0.08394324335604221,4,5,0,1683,1
17,0.8628550309501986,63,0.6389634359131852,1484.4873624263464,3.722012016067307,191.80807288081584,0.8250749514725266,5,6,0,1570,1
18,13.887739386512997,79,2.667200224160431,2411.1752354478767,-3.1133137450157466,24.81412825373517,0.013697783194919665,6,7,0,1450,1
19,5.960923585352102,81,0.10607880877436308,1581.5098227802066,7.711807149346091,6.696514249665084,0.530855382791521,0,8,0,1596,1
20,7.644700574102334,36,0.10110186162447521,2275.982129665914,3.1418119776042177,134.25739305551195,0.07621605669013408,1,9,0,1103,0
21,27.360931752104374,84,0.9764580716124998,1827.9509858688334,5.084365693928205,23.765917744023085,0.5195734125604937,2,10,0,1128,0
22,25.913101205942688,76,0.8722812307330801,1942.7638141005684,14.122004421369638,49.994419094009345,0.04075136083321572,3,11,1,1153,0
23,21.09138120907177,74,0.7585225404775371,2073.877953700064,-4.441853873602961,6.62843131993271,1.8031274036957319,4,12,0,1621,1
0,4.07687235327421,72,1.3506921792937874,1619.0876641705756,8.349636626338947,25.653176678468693,0.23539200066743823,5,1,1,1393,0
1,11.83591550305198,75,0.7734837212997688,2105.1835567704434,4.888214172191414,157.4564511749927,0.3979564344246507,6,2,0,1183,0
2,27.130976999791834,28,0.42702495488599046,2765.1672821772054,2.332109752242438,163.16653564911974,2.04059010136393,0,3,0,1371,0
3,16.417169136399046,41,0.7405904146117664,1610.9526070836428,12.082050566927682,23.2039030140188,1.3714690465198727,1,4,0,1982,1
4,38.19329539981695,32,7.370115357637773,2585.9050716369225,12.032113236456059,40.934338657733385,0.24722924896860318,2,5,0,1389,0
5,18.93317839394372,67,1.0590433448748782,2749.048816743892,-2.571926367907425,14.414571905646417,0.07461516700182012,3,6,0,1832,1
6,16.920491164900316,37,1.1765395598567936,1591.922505485978,3.542715329136607,7.706748750905863,1.2576330269964628,4,7,0,1743,1
7,11.908835357974986,95,1.7186160083681676,1272.4726974547239,7.249693460672523,485.00117518828426,0.49544870799627244,5,8,0,1770,1
8,16.33540904782282,59,8.189581533220137,2150.9804500858822,2.815946015819324,106.5933943414497,1.4527760986511493,6,9,0,2095,1
9,13.475301636194562,36,0.5530920222135497,1726.2962386165636,9.680170658302387,78.10968358458939,0.5893184277274084,0,10,0,1796,1
10,22.081086766885903,34,2.28689785301858,2934.301609581501,7.249536143282203,145.029329625612,0.42465161709180044,1,11,0,1839,1
11,24.56702316794584,34,2.517454292586845,2017.403770249916,19.6604899228481,183.30638281155737,0.6000310572334437,2,12,0,1630,1
12,7.140105394920505,98,1.8695429920776057,1598.9002959824104,-7.242233087438301,164.35882952970434,1.380546852419975,3,1,0,1353,0
13,1.6876704644222187,82,0.1854992688015947,1426.4202444941443,4.02051208202082,1.6677753080908835,2.3250381522958836,4,2,0,1162,0
14,-3.3620537310329652,58,2.259415206094576,2544.9524795454154,-2.2680200920975286,20.678790975727928,0.05104826818637005,5,3,0,1202,0
15,20.079913269125438,32,0.1324819892575126,1714.4080129579067,9.832859643512354,106.39364130003537,0.742571782519083,6,4,0,1599,1
16,3.966333938261265,51,1.8133871126365364,2021.9143997302142,-7.937375120364356,47.12193243900602,0.03338661091892712,0,5,0,1252,0
17,-6.528905929524829,28,2.690928174330804,2477.9013725562404,7.770501681799093,404.4563521196584,0.6318819075795621,1,6,0,1805,1
18,18.88578604530964,59,0.4739015948389249,1757.870824034585,-0.040387450786728785,109.48338140175127,2.165285563321421,2,7,0,2230,1
19,39.92999517432791,39,3.6855414915235882,1977.0355856299198,-0.8732949289681127,313.61193120327664,0.44877498612741534,3,8,0,1676,1
20,14.939290884601066,96,0.06164804398719881,1991.71579508874,-6.571985628325498,22.495328996102156,2.694893448209618,4,9,0,1258,0
21,23.38490774451642,99,3.7134007974683465,2341.662255758046,1.2793924303919515,199.4784473411534,0.995898145022502,5,10,0,1947,1
22,15.81829358547565,92,1.2335913563939878,2295.372167755163,13.676004242327405,38.765314589401285,2.7204570050805486,6,11,0,1611,1
23,14.011103468088573,82,0.4907474923650622,1889.9431343725857,4.798490531764164,456.25713617944933,1.415379772128329,0,12,0,953,0
0,24.190764829877686,95,0.2872284392387655,2031.824530748259,10.021443342995795,17.160558494815152,0.10918467025704762,1,1,0,1977,1
1,12.097254558113487,63,6.128329215016036,1814.1104942382558,18.3171345757302,72.6372723894541,0.2628611657339597,2,2,0,1104,0
